,tconst,pTitle,Year,runtimeMinutes,numVotes,wiki_key,Runtime_minutes,action,adventure,animation,biographical,comedy,crime,drama,documentary,fantasy,historical,horror,musical,mystery,romance,science_fiction,sport,thriller,war,western,academy_award,bafta,United_States,India,United_Kingdom,Canada,English,French,Japanese,Italian,Spanish,Budget,Budget_cleaned,Box_office,Box_office_cleaned,profit_pc,missing_finances
7889,tt3893280,the ticket,2016,97,,The_Ticket_(2016_film),98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$1.2 Million[2]""",1.2,,0.0,0.0,1
7890,tt3896198,guardians of the galaxy vol 2,2017,136,622434.0,Guardians_of_the_Galaxy_Vol._2,136,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$200 million[2]""",200000000.0,"""$869.8 million[2][3]""",869800000.0,334.90000000000003,0
7891,tt3901826,the breadwinner,2017,94,23913.0,The_Breadwinner_(film),94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,"""$1 million""",1000000.0,"""$4,442,537[6][7]""",4442537.0,344.2537,0
7892,tt3917908,an insignificant man,2016,96,2012.0,An_Insignificant_Man,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7893,tt3920820,brian banks,2018,99,6249.0,Brian_Banks_(film),99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$10 million[1]""",10000000.0,"""$4.4 million[2]""",4400000.0,-56.00000000000001,0
7894,tt3952108,the dead room,2015,80,4362.0,Room_(2015_film),118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,"""$13 million[4]""",13000000.0,"""$36.3 million[5]""",36300000.0,179.23076923076923,0
7895,tt3958780,equity,2016,100,3582.0,Equity_(film),100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$1.7 million[2]""",1700000.0,0.0,1
7896,tt3966404,mustang,2015,97,37587.0,Mustang_(film),97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"""$1.3 million[5]""",1300000.0,"""$4.9 million[6]""",4900000.0,276.9230769230769,0
7897,tt3966544,lost soul the doomed journey of richard stanleys island of dr moreau,2014,97,3900.0,Lost_Soul:_The_Doomed_Journey_of_Richard_Stanley's_Island_of_Dr._Moreau,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7898,tt3970482,roger waters the wall,2014,132,4968.0,Roger_Waters:_The_Wall,133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7899,tt3975510,one and two,2015,90,1952.0,One_&_Two,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7900,tt4008758,black,2015,95,4152.0,Black_Mass_(film),123,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$53 million[7]""",53000000.0,"""$100 million[8]""",100000000.0,88.67924528301887,0
7901,tt4012424,the movie of my life,2017,113,1883.0,Life_(2017_film),104,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$58 million[4]""",58000000.0,"""$100.5 million[4]""",100500000.0,73.27586206896552,0
7902,tt4016226,the resurrection of jake the snake,2015,93,3074.0,The_Resurrection_of_Jake_the_Snake,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7903,tt4016934,the handmaiden,2016,145,131442.0,The_Handmaiden,144,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"""₩10 billion\n(c. US$8.8 million)[2]""",10000000.0,"""US$38.6 million[3][4]""",38600000.0,286.0,0
7904,tt4024210,unindian,2015,102,1178.0,UnIndian,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7905,tt4025514,suburra,2015,130,19640.0,Suburra_(film),135,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,"""$5.2 million[1]""",5200000.0,0.0,1
7906,tt4054654,dog eat dog,2016,93,8562.0,Dog_Eat_Dog_(2016_film),93,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$184,404[3][4]""",184404.0,0.0,1
7907,tt4061620,firebird,2021,107,,Firebird_(2021_film),107,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,"""$238,487[2][3]""",238487.0,0.0,1
7908,tt4065414,a good american,2015,100,1181.0,The_Visit_(2015_American_film),94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$5 million[2]""",5000000.0,"""$98.5 million[3]""",98500000.0,1870.0,0
7909,tt4076058,we are young we are strong,2014,123,,We_Are_Young._We_Are_Strong,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
7910,tt4076760,diablo,2015,90,,Diablo_(2015_film),90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,,0.0,,0.0,0.0,1
7911,tt4078856,the coffin in the mountain,2014,119,1627.0,The_Coffin_in_the_Mountain,110,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,"""CN¥0.5 million""",500000.0,0.0,1
7912,tt4080598,100 yen love,2014,113,2037.0,100_Yen_Love,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,,0.0,0.0,1
7913,tt4085944,lolo,2015,99,3985.0,Lolo_(film),97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"""$8.4 million""",8400000.0,"""$6.8 million[1]""",6800000.0,-19.047619047619047,0
7914,tt4086018,charming,2018,85,3331.0,Charming_(film),85,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,0.0,"""$8.5 million[3]""",8500000.0,0.0,1
7915,tt4088328,jalaler golpo,2014,121,1880.0,Jalal's_Story,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
7916,tt4105584,deep,2017,93,1512.0,Deep_(2017_film),92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"""€ 6.000 000""",6.0,"""$10.9 million""",10900000.0,181666566.6666667,1
7917,tt4116284,the lego batman movie,2017,104,139797.0,The_Lego_Batman_Movie,104,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$80 million[5]""",80000000.0,"""$312 million[6]""",312000000.0,290.0,0
7918,tt4126304,cartel land,2015,100,18265.0,Cartel_Land,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,0.0,"""$792,194[2]""",792194.0,0.0,1
7919,tt4126694,1 night,2016,80,1986.0,1_Night_(film),80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7920,tt4129870,white girl,2016,88,10484.0,White_Girl_(2016_film),88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$700,000[1]""",700000.0,"""$200,242[2]""",200242.0,-71.394,0
7921,tt4144350,cold ground,2017,86,4082.0,Cold_Skin_(film),103,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"""€8,500,000[2]""",8500000.0,"""$737,478[3]""",737478.0,-91.32378823529412,0
7922,tt4144504,how to change the world,2015,110,1225.0,How_to_Change_the_World_(film),112,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,0.0,,0.0,0.0,1
7923,tt4145304,unexpected,2015,90,3146.0,Unexpected_(2015_film),90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7924,tt4149732,crush the skull,2015,83,1764.0,Crush_the_Skull,83,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7925,tt4154796,avengers endgame,2019,181,970988.0,Avengers:_Endgame,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$356–400 million[2][3]""",356000000.0,"""$2.799 billion[4]""",2799000000.0,686.2359550561797,0
7926,tt4158594,boar,2017,96,3122.0,Boar_(film),96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7927,tt4163224,most likely to die,2015,80,4630.0,Most_Likely_to_Die,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7928,tt4164468,warriors of the rainbow seediq bale ii,2011,132,,Warriors_of_the_Rainbow:_Seediq_Bale,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"""NT$ 700 - 750 million(US$ 23 - 25 million)[1][2]""",700750000000.0,"""Taiwan:NT$ 880 million(US$29 million, both parts)[3]""",880000000.0,-99.87442026400285,1
7929,tt4170436,that thing called tadhana,2014,110,1049.0,That_Thing_Called_Tadhana,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"""₱2 million""",2000000.0,"""₱134 million""",134000000.0,6600.0,0
7930,tt4172146,summer of 8,2016,88,1227.0,Summer_of_8,88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7931,tt4176556,two friends,2015,100,1796.0,Two_Friends_(2015_film),100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"""€2.787.393[3]\n(≃$3.3 million)""",0.0,"""$125,812[5][4][3]""",125812.0,0.0,1
7932,tt4180576,bridgend,2015,95,2396.0,Bridgend_(film),95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7933,tt4181052,special correspondents,2016,101,22189.0,Special_Correspondents,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,0.0,,0.0,0.0,1
7934,tt4184878,smosh the movie,2015,84,6414.0,Smosh:_The_Movie,85,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$1 million[2]""",1000000.0,,0.0,0.0,1
7935,tt4185572,the hunting ground,2015,103,6239.0,The_Hunting_Ground,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$405,917[1]""",405917.0,0.0,1
7936,tt4188202,prophets prey,2015,101,1725.0,Prophet's_Prey,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$39,437[1]""",39437.0,0.0,1
7937,tt4189494,ordinary world,2016,86,3013.0,Ordinary_World_(film),86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7938,tt4190530,anthropoid,2016,120,,Anthropoid_(film),120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"""$9 million[4]""",9000000.0,"""$5.3 million[1]""",5300000.0,-41.11111111111111,0
7939,tt4193072,how to build a girl,2019,102,3846.0,How_to_Build_a_Girl,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,0.0,"""$70,632[2]""",70632.0,0.0,1
7940,tt4201004,the manny,2015,110,,Manny_(film),88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7941,tt4207112,score a film music documentary,2016,93,4386.0,Score:_A_Film_Music_Documentary,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$101,382 (United States)[1]""",101382.0,0.0,1
7942,tt4209174,chimera strain,2018,80,3209.0,Chimera_Strain,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7943,tt4209788,mollys game,2017,140,158727.0,Molly's_Game,141,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$30 million [3]""",30000000.0,"""$59.3 million [4]""",59300000.0,97.66666666666666,0
7944,tt4217392,kung fu yoga,2017,107,9800.0,Kung_Fu_Yoga,108,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"""US$65 million[3]""",65000000.0,"""US$257.8 million[4]""",257800000.0,296.61538461538464,0
7945,tt4229236,cobain montage of heck,2015,145,29152.0,Kurt_Cobain:_Montage_of_Heck,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7946,tt4230700,complete unknown,2016,91,6061.0,Complete_Unknown,91,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,,0.0,"""$212,857[1]""",212857.0,0.0,1
7947,tt4246894,the paradise suite,2015,123,1655.0,The_Paradise_Suite_(film),118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0.0,,0.0,0.0,1
7948,tt4255110,contracted phase ii,2015,78,4643.0,Contracted:_Phase_II,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7949,tt4276820,the founder,2016,115,140055.0,The_Founder,115,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$7–25 million[2][3][4]""",7000000.0,"""$24.1 million[5]""",24100000.0,244.2857142857143,0
7950,tt4279116,alien invasion sum1,2017,92,1420.0,Alien_Invasion:_S.U.M.1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7951,tt4281724,terrifier,2016,82,16742.0,Terrifier,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$35,000–$55,000[2][3]""",35000000.0,"""$416,322[4]""",416322.0,-98.81050857142857,0
7952,tt4298958,sweet bean,2015,113,10773.0,Sweet_Bean,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,"""¥234 million (Japan)""",234000000.0,0.0,1
7953,tt4303202,american wrestler the wizard,2016,117,2314.0,American_Wrestler:_The_Wizard,117,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7954,tt4316236,the black panthers vanguard of the revolution,2015,115,,The_Black_Panthers:_Vanguard_of_the_Revolution,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$584,109[2]""",584109.0,0.0,1
7955,tt4328094,impossible monsters,2019,84,5280.0,Impossible_Monsters_(film),83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
7956,tt4331970,being 17,2016,116,6265.0,Being_17,116,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"""$6 million [1]""",6000000.0,"""$2.1 million [2]""",2100000.0,-65.0,0
7957,tt4334642,bonded by blood 2,2017,91,2101.0,It_(2017_film),135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$35–40 million[2]""",35000000.0,"""$701.8 million[3]""",701800000.0,1905.1428571428569,0
7958,tt4335650,carnage park,2016,90,,Carnage_Park,90,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7959,tt4341582,queen of katwe,2016,124,16760.0,Queen_of_Katwe,124,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$15 million[2][3]""",15000000.0,"""$10.4 million[3]""",10400000.0,-30.666666666666664,0
7960,tt4353250,the last black man in san francisco,2019,121,17628.0,The_Last_Black_Man_in_San_Francisco,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$3 million[2]""",3000000.0,"""$4.6 million[2][3]""",4600000.0,53.33333333333334,0
7961,tt4357368,macadam stories,2015,100,3157.0,Macadam_Stories,100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,"""$880.180 [1]""",880.18,0.0,1
7962,tt4374460,aferim,2015,108,6915.0,Aferim!,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,"""$350,110[2]""",350110.0,0.0,1
7963,tt4375438,the club,2015,98,10728.0,The_Club_(2015_film),97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,"""$483,222[2]""",483222.0,0.0,1
7964,tt4381236,the greasy strangler,2016,93,7267.0,The_Greasy_Strangler,93,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$45,878[3]""",45878.0,0.0,1
7965,tt4382824,army of one,2016,92,7412.0,Army_of_One_(2016_film),93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$372,194""",372194.0,0.0,1
7966,tt4420704,kedi,2016,79,14053.0,Kedi_(2016_film),79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""$1 million[citation needed]""",1000000.0,"""$5 million[2]""",5000000.0,400.0,0
7967,tt4427060,seashore,2015,83,,Seashore_(film),83,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
7968,tt4428762,down by love,2016,110,1741.0,Down_by_Love,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,"""$50,828[1]""",50828.0,0.0,1
7969,tt4429194,paris can wait,2016,92,8398.0,Paris_Can_Wait,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"""$5 million[2]""",5000000.0,"""$13.2 million[3]""",13200000.0,164.0,0
7970,tt4437216,goat,2016,96,7699.0,Goat_(2016_film),96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$23,020[1]""",23020.0,0.0,1
7971,tt4441150,salt and fire,2016,98,2679.0,Salt_and_Fire,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,,0.0,,0.0,0.0,1
7972,tt4441422,hangman,2015,85,2317.0,Hangman_(2015_film),85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7973,tt4462372,awol,2016,82,1320.0,AWOL_(2016_film),85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7974,tt4465564,fifty shades darker,2017,118,97584.0,Fifty_Shades_Darker_(film),118,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$55 million[2]""",55000000.0,"""$381 million[3]""",381000000.0,592.7272727272727,0
7975,tt4467626,scare campaign,2016,80,3347.0,Scare_Campaign,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7976,tt4477536,fifty shades freed,2018,105,61421.0,Fifty_Shades_Freed_(film),105,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$55 million[2]""",55000000.0,"""$372 million[2]""",372000000.0,576.3636363636364,0
7977,tt4486986,all i see is you,2016,109,11678.0,All_I_See_Is_You_(film),110,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$30 million[2]""",30000000.0,"""$678,150[3][2]""",678150.0,-97.7395,0
7978,tt4499228,gehenna where death lives,2016,105,2004.0,Gehenna:_Where_Death_Lives,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7979,tt4510398,4got10,2015,84,2192.0,"The_Good,_the_Bad,_and_the_Dead",84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7980,tt4518234,cold of kalandar,2015,130,1716.0,Cold_of_Kalandar,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,"""$59,784[1][2]""",59784.0,0.0,1
7981,tt4532038,the war with grandpa,2020,94,18446.0,The_War_with_Grandpa,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$38 million[1]""",38000000.0,"""$43.4 million[2][3]""",43400000.0,14.210526315789473,0
7982,tt4537986,manhunt,2017,106,3106.0,Manhunt_(2017_film),106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"""US$50 million[5]""",50000000.0,"""US$18.3 million[6]""",18300000.0,-63.4,0
7983,tt4550098,nocturnal animals,2016,116,259488.0,Nocturnal_Animals,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$22.5 million[4]""",22500000.0,"""$32.4 million[5]""",32400000.0,43.99999999999999,0
7984,tt4555426,darkest hour,2017,125,188692.0,Darkest_Hour_(film),125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"""$30 million[4]""",30000000.0,"""$150.8 million[5]""",150800000.0,402.66666666666663,0
7985,tt4558376,downhill,2020,86,11502.0,Downhill_(2020_film),86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$9 million[1]""",9000000.0,0.0,1
7986,tt4566758,mulan,2020,115,138895.0,Mulan_(2020_film),115,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$200 million[3]""",200000000.0,"""$69.9 million[4][5]""",69900000.0,-65.05000000000001,0
7987,tt4567486,the minds eye,2015,87,1878.0,Eye_in_the_Sky_(2015_film),102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,"""$13 million[2]""",13000000.0,"""$35.4 million[2]""",35400000.0,172.30769230769232,0
7988,tt4573516,sleight,2016,89,8576.0,Sleight,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$250,000[2]""",250000.0,"""$4 million[2]""",4000000.0,1500.0,0
7989,tt4575576,christopher robin,2018,104,74017.0,Christopher_Robin_(film),104,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$65-70 million[3][4]""",6570000000.0,"""$197.7 million[5]""",197700000.0,-96.99086757990868,0
7990,tt4595882,can you ever forgive me,2018,106,50221.0,Can_You_Ever_Forgive_Me?,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$10 million[2]""",10000000.0,"""$12.4 million[3]""",12400000.0,24.0,0
7991,tt4610748,devils gate,2017,94,,Devil's_Gate_(2017_film),94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$29,564[1]""",29564.0,0.0,1
7992,tt4613254,heartstone,2016,129,5113.0,Heartstone_(film),129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
7993,tt4621872,like crazy,2016,116,9298.0,Like_Crazy_(2016_film),116,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,"""€ 6,060,000 (Italy only)""",6060000.0,0.0,1
7994,tt4623856,wolves,2016,109,1215.0,Wolves_(2016_film),109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
